Column1,df_apt_idx,BLDID_ID,PNU,LA,LO,법정동,주번_부,cust_each_,아파트�,빌라(0),빌라(1),NUMPOINTS,age,cell_count,possible_chr_count,chr_count,sale,household,parking_space,point_count2
"319","410","13786",4146310000000000000.000000000000000,37.253200419999999,127.117027199999995,경기도 용인시 기흥구 보라동,"5530000",4359.168999999999869,쌍용스윗닷홀아파트,,,7872.539000000000669,227.35386286904,26,54,0,5.8,1596,2776,1
"320","411","13785",4146310000000000000.000000000000000,37.252311020000000,127.122453800000002,경기도 용인시 기흥구 보라동,"5580000",3305.208000000000084,민속마을신창미션힐아파트,,,4091.433000000001357,177.314393481938,21,29,31,5.6,926,1534,1
"321","412","8948",4146310000000000000.000000000000000,37.252820560000004,127.106567100000007,경기도 용인시 기흥구 보라동,"5640000",1424.484999999999900,보라마을 현대모닝사이드2차아파트,,,1412.099999999999909,54.7453665379929,6,23,8,5.5,771,1234,1
"322","413","13787",4146310000000000000.000000000000000,37.250695890000003,127.119629300000000,경기도 용인시 기흥구 보라동,"5700000",638.979000000000042,민속마을 현대모닝사이드아파트,,,5671.259000000001834,168.927465695675,19,34,5,5.1,1112,1770,1
"323","414","45763",4146310000000000000.000000000000000,37.250370750000002,127.111449699999994,경기도 용인시 기흥구 보라동,"6060000",215.628999999999991,한보라마을 휴먼시아4단지아파트,,,2544.850000000000364,40.748597397922,6,9,5,5,581,530,1
"324","415","1953",4146310000000000000.000000000000000,37.249042680000002,127.109871400000003,경기도 용인시 기흥구 보라동,"6170000",1463.652000000000044,한보라에듀포레아파트,,,1865.876000000000204,64.6682062193911,8,8,0,5,446,497,1
"325","416","1943",4146310000000000000.000000000000000,37.247744500000003,127.107093100000000,경기도 용인시 기흥구 보라동,"6200000",409.129999999999995,한보라 THE HILL 아파트,,,3905.791000000000167,91.7095565791724,11,15,27,5,762,837,1
"326","417","14123",4146310000000000000.000000000000000,37.248537820000003,127.112318799999997,경기도 용인시 기흥구 보라동,"6330000",1440.863000000000056,한보라마을 파크드림아파트,,,2552.434000000000196,59.7048787450726,7,11,1,6.2,311,614,1
"327","418","41083",4146310000000000000.000000000000000,37.254048099999999,127.114873200000005,경기도 용인시 기흥구 보라동,"6600000",1534.172000000000025,보라해링턴플레이스,,,2743.673999999999978,93.211808967698,12,21,0,6.45,970,1119,1
"328","419","9308",4146310000000000000.000000000000000,37.251239490000003,127.135415100000003,경기도 용인시 기흥구 지곡동,"7040000",149.485999999999990,써니밸리아파트,,,5326.397000000000844,159.726594384412,18,26,1,3.9,1092,1371,1
"332","424","7575",4146310000000000000.000000000000000,37.251573610000001,127.115431200000003,경기도 용인시 기흥구 보라동,"6010000",994.375000000000000,한양수자인타운하우스1단지아파트,,,761.337999999999965,30.7543859649123,3,0,0,0,0,0,0
"333","425","30682",4146310000000000000.000000000000000,37.249866359999999,127.114300900000003,경기도 용인시 기흥구 보라동,"6290000",486.562000000000012,한보라마을2단지일성트루엘아파트,,,66.376000000000005,25.00946887604,3,0,0,0,0,0,0
"334","426","26842",4146310000000000000.000000000000000,37.247691480000000,127.114519000000001,경기도 용인시 기흥구 보라동,"6320000",680.999000000000024,우남퍼스트빌 리젠트타운하우스,,,154.758999999999986,10.2095968570487,1,0,0,0,0,0,0
"335","428","6925",4146310000000000000.000000000000000,37.240313229999998,127.103421200000000,경기도 용인시 기흥구 공세동,"3820001",941.808999999999969,호수청구아파트,,,2183.625000000000455,65.1437744290848,7,6,3,3.3,498,364,1
"336","429","7255",4146310000000000000.000000000000000,37.232202479999998,127.117444599999999,경기도 용인시 기흥구 공세동,"6630000",263.516000000000020,용인기흥벽산블루밍아파트,,,669.436999999999898,65.7763322571903,7,8,10,2.8,390,480,1
"337","430","46629",4146310000000000000.000000000000000,37.245205280000000,127.108072500000006,경기도 용인시 기흥구 공세동,"6740000",576.020999999999958,한보라마을휴먼시아7단지아파트,,,1079.129999999999882,105.327248232831,11,14,0,5,851,771,1
"338","431","17094",4146310000000000000.000000000000000,37.242994019999998,127.108572499999994,경기도 용인시 기흥구 공세동,"6790000",43.228999999999999,한보라마을경남아너스빌,,,1151.588999999999942,45.9241700192872,6,9,7,4.35,600,542,1
"339","432","14964",4146310000000000000.000000000000000,37.234628200000003,127.103577299999998,경기도 용인시 기흥구 공세동,"6920000",638.802999999999997,공세성원상떼레이크뷰아파트,,,723.998999999999910,44.5721020335254,6,19,0,10,345,1035,1
"340","433","3841",4146310000000000000.000000000000000,37.240227519999998,127.108694600000007,경기도 용인시 기흥구 공세동,"6940000",30.798999999999999,탑실마을 대주피오레1단지아파트,,,458.722999999999956,115.722527123397,13,27,30,7,710,1432,1
"341","434","3844",4146310000000000000.000000000000000,37.243385500000002,127.121306099999998,경기도 용인시 기흥구 공세동,"7140000",405.795999999999992,탑실마을 대주피오레2단지아파트,,,3877.185000000000400,205.116488304141,23,57,40,7,1290,2926,1
"342","435","11141",4146310000000000000.000000000000000,37.230918070000001,127.112168999999994,경기도 용인시 기흥구 고매동,"3590000",156.463999999999999,기흥고매동성아파트,,,136.292000000000002,41.2301721856901,4,3,1,2.7,216,217,1
"343","436","25172",4146310000000000000.000000000000000,37.226637099999998,127.111554900000002,경기도 용인시 기흥구 고매동,"3770013",4.557000000000000,노블하우스,,,4.557000000000000,2,1,0,0,0,0,0,0
"345","438","11233",4146310000000000000.000000000000000,37.231084279999997,127.109727500000005,경기도 용인시 기흥구 고매동,"3850001",98.741000000000000,세원아파트,,,75.089999999999989,25.6598191342864,2,5,0,2.9,320,308,1
"346","443","3350",4146310000000000000.000000000000000,37.229881190000000,127.111729199999999,경기도 용인시 기흥구 고매동,"8770000",274.310000000000002,매화마을 우남퍼스트빌아파트,,,126.290999999999997,35.1471179431321,4,2,0,4,166,171,1
"347","444","9316",4146310000000000000.000000000000000,37.228272529999998,127.114778099999995,경기도 용인시 기흥구 고매동,"8800000",27.038000000000000,매화마을 우림홀인원아파트,,,1668.759999999999991,20.0566108082756,2,6,5,3.8,299,361,1
"348","445","7360",4146310000000000000.000000000000000,37.230888680000000,127.111090099999998,경기도 용인시 기흥구 고매동,"8830000",243.182999999999993,기흥써니밸리아파트,,,61.073999999999998,30.2458988779872,4,2,1,4.3,171,193,1
"350","447","8299",4146310000000000000.000000000000000,37.245600850000002,127.111126400000003,경기도 용인시 기흥구 공세동,"6760000",1123.749000000000024,화성파크드림프라브타운하우스,,,540.670999999999935,43.5515988532685,8,5,0,5.2,261,320,1
"357","454","18398",4146310000000000000.000000000000000,37.235132129999997,127.070551300000005,경기도 용인시 기흥구 농서동,"3940000",3.058000000000000,서천마을휴먼시아3단지아파트,,,0.000000000000000,0,0,0,0,0,0,0,0
"358","455","18398",4146310000000000000.000000000000000,37.235759760000001,127.069451700000002,경기도 용인시 기흥구 농서동,"3950000",536.640999999999963,서천마을휴먼시아3단지아파트,,,3010.477000000000317,111.676431871896,10,15,0,0,980,841,1
"359","456","13788",4146310000000000000.000000000000000,37.244268140000003,127.071646200000004,경기도 용인시 기흥구 서천동,"7000000",739.022000000000048,서그내마을에스케이아파트,,,2941.068999999999960,95.6256289111837,10,19,5,5.7,807,1048,1
"360","457","15039",4146310000000000000.000000000000000,37.246091040000003,127.072400500000001,경기도 용인시 기흥구 서천동,"7080000",319.752000000000010,서그내마을 서천아이파크아파트,,,547.228999999999928,23.507167334199,3,7,4,8.6,243,441,1
"361","458","15096",4146310000000000000.000000000000000,37.238070139999998,127.071228399999995,경기도 용인시 기흥구 서천동,"7430000",175.681000000000012,서천마을 휴먼시아2단지아파트,,,733.566999999999894,51.572200251351,6,10,0,0,663,569,1
"362","459","18720",4146310000000000000.000000000000000,37.240863789999999,127.076913399999995,경기도 용인시 기흥구 서천동,"7550000",23.484999999999999,서천2차 아이파크아파트,,,137.117999999999995,19.0290886947082,3,0,0,0,0,0,0
"363","460","18863",4146310000000000000.000000000000000,37.237764280000000,127.074979299999995,경기도 용인시 기흥구 서천동,"8010000",113.013999999999996,힐스테이트 서천,,,769.838000000000079,62.7265067631387,8,17,4,8.2,754,912,1
"364","461","16720",4146310000000000000.000000000000000,37.235719660000001,127.074589300000000,경기도 용인시 기흥구 서천동,"8230000",500.562000000000012,서천마을 쌍용예가4단지아파트,,,1767.617999999999938,56.4174235798223,8,10,1,6.5,556,599,1
"365","462","19122",4146310000000000000.000000000000000,37.245652430000000,127.070284999999998,경기도 용인시 기흥구 서천동,"8280000",404.846999999999980,영통로 효성해링턴플레이스,,,230.994999999999976,37.4064859374412,5,13,7,5.75,640,701,1
"366","463","19398",4146310000000000000.000000000000000,37.244503639999998,127.074820399999993,경기도 용인시 기흥구 서천동,"8340000",917.798000000000002,용인서천 효성해링턴플레이스,,,983.315999999999917,53.1523908090089,7,9,0,7,458,541,1
"368","465","65100",4146310000000000000.000000000000000,37.241298229999998,127.068001100000004,경기도 용인시 기흥구 서천동,"7050000",162.635999999999996,예현마을 현대홈타운아파트,,,2395.815999999998894,155.71949959365,14,17,2,6.5,622,910,1
"369","466","16719",4146310000000000000.000000000000000,37.239339979999997,127.072088399999998,경기도 용인시 기흥구 서천동,"7360000",1165.299999999999955,서천 센트럴파크원,,,1949.486999999999853,64.0153540926459,9,16,5,6.5,826,880,1
"372","469","7051",4146310000000000000.000000000000000,37.293338560000002,127.122909699999994,경기도 용인시 기흥구 언남동,"2400001",991.510999999999967,하마비마을 언남동부아파트,,,2796.332000000000335,59.7766784893171,6,8,0,5.75,446,464,1
"373","470","17691",4146310000000000000.000000000000000,37.293940710000001,127.122070300000004,경기도 용인시 기흥구 언남동,"2430000",380.738000000000000,유원휴하임아파트,,,28.844999999999999,19.8925510080889,2,0,0,0,0,0,0
"374","472","63773",4146310000000000000.000000000000000,37.295270680000002,127.118693500000006,경기도 용인시 기흥구 언남동,"3480003",24.843000000000000,구성아파트,,,0.000000000000000,0,0,0,0,0,0,0,0
"383","490","13190",4146310000000000000.000000000000000,37.294948710000000,127.124480199999994,경기도 용인시 기흥구 언남동,"4860000",2028.660000000000082,하마비마을 동일하이빌1차아파트,,,3730.916999999999916,174.491290620666,19,32,34,6.6,999,1654,1
"384","491","13190",4146310000000000000.000000000000000,37.296093390000003,127.126958500000001,경기도 용인시 기흥구 언남동,"4870000",627.490999999999985,하마비마을 동일하이빌1차아파트,,,623.442000000000007,19.8049927054628,2,0,0,0,0,0,0
"385","492","1252",4146310000000000000.000000000000000,37.290697119999997,127.130336600000007,경기도 용인시 기흥구 언남동,"4900000",609.888000000000034,언동마을 신일아파트,,,2640.902000000000498,77.2238046313876,11,13,0,0,591,713,1
"386","493","13488",4146310000000000000.000000000000000,37.294911769999999,127.121617900000004,경기도 용인시 기흥구 언남동,"4930000",1245.996000000000095,하마비마을 동부센트레빌아파트,,,2415.562000000000353,80.8579185014352,9,12,0,7,418,688,1
"389","496","13870",4146310000000000000.000000000000000,37.294696840000000,127.126321399999995,경기도 용인시 기흥구 언남동,"4960000",2126.637999999999920,하마비마을 동일하이빌2차아파트,,,3405.270999999999276,163.24747604619,19,28,4,6.8,837,1495,1
"390","497","14377",4146310000000000000.000000000000000,37.289265299999997,127.122851299999994,경기도 용인시 기흥구 언남동,"5000000",1732.645999999999958,초원마을 성원상떼빌2차아파트,,,2806.415999999999713,100.796381705001,11,25,12,6.5,860,1303,1
"395","502","12258",4146310000000000000.000000000000000,37.287649119999998,127.144617800000006,경기도 용인시 기흥구 청덕동,"4820001",2236.400999999999840,청덕마을 광도와이드빌아파트,,,0.000000000000000,0,0,0,0,0,0,0,0
"396","503","7736",4146310000000000000.000000000000000,37.300057750000001,127.150154799999996,경기도 용인시 기흥구 청덕동,"4880000",549.707999999999970,휴먼시아 물푸레마을 3단지 아파트,,,2982.702999999999520,190.858036596731,24,20,5,5.5,988,1075,1
"397","504","1807",4146310000000000000.000000000000000,37.297844840000003,127.153372200000007,경기도 용인시 기흥구 청덕동,"4970000",153.447000000000003,물푸레마을4단지 경남아너스빌아파트,,,406.884999999999934,43.1364615544134,5,7,3,6.07,240,431,1
"398","505","7928",4146310000000000000.000000000000000,37.295856299999997,127.153454300000007,경기도 용인시 기흥구 청덕동,"4990000",1770.104000000000042,물푸레마을 구성더포레스트6단지 아파트,,,2257.559000000000196,57.4913942793574,8,7,0,5.5,367,403,1
"399","506","45765",4146310000000000000.000000000000000,37.295607300000000,127.150924900000007,경기도 용인시 기흥구 청덕동,"5030000",185.567000000000007,물푸레마을 휴먼시아5단지아파트,,,2313.158000000000811,101.532365005639,10,12,0,0,712,658,1
"400","507","45766",4146310000000000000.000000000000000,37.295448630000003,127.149137300000007,경기도 용인시 기흥구 청덕동,"5060000",65.129000000000005,물푸레마을 휴먼시아2단지아파트,,,595.990999999999985,35.8442669148477,4,5,0,0,389,343,1
"401","508","19469",4146310000000000000.000000000000000,37.295163019999997,127.146750699999998,경기도 용인시 기흥구 청덕동,"5130000",1814.112000000000080,물푸레마을 휴먼시아1단지아파트,,,2660.747000000000298,61.715977474983,7,9,0,0,618,545,1
"402","509","7924",4146310000000000000.000000000000000,37.292805000000001,127.151755499999993,경기도 용인시 기흥구 청덕동,"5650000",1651.409000000000106,물푸레마을 휴먼시아7단지아파트,,,2777.922000000000025,46.4102445210917,6,7,8,5.25,398,436,1
"403","510","1804",4146310000000000000.000000000000000,37.293372550000001,127.153960299999994,경기도 용인시 기흥구 청덕동,"5670000",961.278000000000020,물푸레마을 호반베르디움8단지아파트,,,1659.804999999999836,77.5035896324539,8,9,0,7.25,308,544,1
"404","511","45767",4146310000000000000.000000000000000,37.292159179999999,127.152922099999998,경기도 용인시 기흥구 청덕동,"5690000",3546.556999999999789,물푸레마을 휴먼시아9단지아파트,,,3814.500999999999294,104.934331362457,11,15,0,0,948,831,1
"415","524","7054",4146310000000000000.000000000000000,37.305818440000003,127.126627600000006,경기도 용인시 기흥구 마북동,"1430000",1898.111000000000104,교동마을 신창아파트,,,1832.863000000000056,27.9189805143996,3,4,1,4.3,490,297,1
"416","525","7055",4146310000000000000.000000000000000,37.302091249999997,127.124962600000003,경기도 용인시 기흥구 마북동,"2040005",4770.666000000000167,교동마을 정광아파트,,,2296.485000000000127,32.2207418614475,4,8,0,5.2,478,490,1
"417","526","56207",4146310000000000000.000000000000000,37.300188640000002,127.119774899999996,경기도 용인시 기흥구 마북동,"2520004",205.183999999999997,이룸그랑쥬테 아파트,,,0.000000000000000,0,0,0,0,0,0,0,0
"419","528","7058",4146310000000000000.000000000000000,37.296261420000000,127.113372100000007,경기도 용인시 기흥구 마북동,"3520000",2833.864000000000033,구성우림아파트,,,1817.031999999999925,50.2047666511151,5,5,0,7,362,320,1
"420","529","10424",4146310000000000000.000000000000000,37.301011860000003,127.110640799999999,경기도 용인시 기흥구 마북동,"5240008",913.850999999999999,블루밍구성더센트럴,,,7287.201000000000022,225.842419647229,24,39,2,9,1576,2018,1
"421","530","6930",4146310000000000000.000000000000000,37.301613300000000,127.107862800000007,경기도 용인시 기흥구 마북동,"5260003",515.422000000000025,연원마을 엘지자이아파트,,,1033.185999999999922,44.9125080272736,5,9,3,10.2,396,526,1
"422","531","13036",4146310000000000000.000000000000000,37.304342759999997,127.125862900000001,경기도 용인시 기흥구 마북동,"6170000",123.608000000000004,교동마을 엘지자이아파트,,,1814.752999999999929,55.3869345297547,7,10,12,5.6,450,583,1
"425","534","13484",4146310000000000000.000000000000000,37.303223780000003,127.127386000000001,경기도 용인시 기흥구 마북동,"6210000",2076.692000000000007,교동마을 쌍용아파트,,,2139.581999999999880,92.2479312508849,9,12,2,6.8,340,654,1
"430","540","13784",4146310000000000000.000000000000000,37.299059339999999,127.111344700000004,경기도 용인시 기흥구 마북동,"6290000",2733.097999999999956,구성삼성래미안1차아파트,,,4738.633999999999105,200.428443038979,22,41,15,13.5,1282,2135,1
"431","541","13958",4146310000000000000.000000000000000,37.300597109999998,127.124714400000002,경기도 용인시 기흥구 마북동,"6300000",5813.314000000000306,교동마을 현대홈타운아파트,,,4995.238000000000284,218.745866849377,22,29,5,6.9,795,1503,1
"432","542","4684",4146310000000000000.000000000000000,37.306637510000002,127.128871799999999,경기도 용인시 기흥구 마북동,"6360000",242.794999999999987,교동마을 마북e편한세상1차아파트,,,660.402999999999906,66.6425384126042,6,10,2,6.7,404,584,1
"433","543","5243",4146310000000000000.000000000000000,37.302512610000001,127.119037100000000,경기도 용인시 기흥구 마북동,"6380000",713.298000000000002,교동마을 구성자이3차아파트,,,2237.916999999999916,79.1978955047389,8,8,8,7,309,478,1
"434","544","5365",4146310000000000000.000000000000000,37.302212939999997,127.123566400000001,경기도 용인시 기흥구 마북동,"6410000",1274.493999999999915,구성파라곤아파트,,,1108.974999999999909,56.332884922668,5,8,5,8.4,278,498,1
"435","545","18465",4146310000000000000.000000000000000,37.307448970000003,127.129202699999993,경기도 용인시 기흥구 마북동,"6490000",1191.988000000000056,마북2차 e편한세상아파트,,,1103.915999999999940,8.98078476985567,1,0,0,0,0,0,0
"436","546","19058",4146310000000000000.000000000000000,37.296981279999997,127.116966399999995,경기도 용인시 기흥구 마북동,"6510000",1205.479000000000042,구성역 효성해링턴플레이스,,,491.432000000000016,33.8923698886558,4,5,2,6.9,296,303,1
"437","547","41335",4146310000000000000.000000000000000,37.295636780000002,127.115884199999996,경기도 용인시 기흥구 마북동,"6530000",79.900999999999996,용인구성지음재아파트,,,0.000000000000000,0,0,0,0,0,0,0,0
"438","548","14593",4146310000000000000.000000000000000,37.309573720000003,127.130248600000002,경기도 용인시 기흥구 마북동,"6540000",860.169999999999959,용인 마북 신원아침도시 아파트,,,388.319999999999993,12.9448393077874,1,2,0,6.5,180,186,1
"461","573","12258",4146310000000000000.000000000000000,37.287681399999997,127.145230100000006,경기도 용인시 기흥구 청덕동,"4820000",2298.726000000000113,청덕마을 광도와이드빌아파트,,,2480.415999999999713,96.2458362971202,10,10,3,3.9,476,575,1
"464","576","11353",4146310000000000000.000000000000000,37.280426560000002,127.150998799999996,경기도 용인시 기흥구 동백동,"6890000",71.950999999999993,해든마을 동문굿모닝힐아파트,,,701.024000000000001,48.197466614375,7,11,13,5.8,512,619,1
"468","580","15399",4146310000000000000.000000000000000,37.283118459999997,127.144798699999996,경기도 용인시 기흥구 중동,"10960000",549.225999999999999,신동백 롯데캐슬에코1단지아파트,,,4971.176999999997861,225.703355361505,28,54,134,9,1902,2769,1
"469","581","40693",4146310000000000000.000000000000000,37.285416110000000,127.146546099999995,경기도 용인시 기흥구 중동,"11000000",790.485000000000014,하우스디동백카바나아파트,,,178.820999999999998,8.76044200625206,1,5,8,5.7,284,313,1
"472","584","16746",4146310000000000000.000000000000000,37.280842509999999,127.146953100000005,경기도 용인시 기흥구 중동,"11020000",442.204000000000008,신동백 서해그랑블1단지아파트,,,355.705999999999960,44.1887873256006,6,6,2,6,236,365,1
"473","585","18381",4146310000000000000.000000000000000,37.278085009999998,127.144206699999998,경기도 용인시 기흥구 중동,"11260000",272.059000000000026,동백광명 샤인빌아파트,,,36.484999999999999,8.1286007948472,1,0,0,0,0,0,0
"474","586","16924",4146310000000000000.000000000000000,37.278732710000000,127.147983699999997,경기도 용인시 기흥구 중동,"11390000",460.863000000000000,신동백 서해그랑블2단지아파트,,,5253.336000000000240,72.8404942216477,9,21,5,6.8,817,1112,1
"475","587","15651",4146310000000000000.000000000000000,37.277571559999998,127.144062099999999,경기도 용인시 기흥구 중동,"11460000",450.610000000000014,신동백동도센트리움아파트,,,381.000000000000000,24.256670787854,3,2,0,1.95,254,181,1
"476","588","13872",4146310000000000000.000000000000000,37.279293430000003,127.145084900000001,경기도 용인시 기흥구 중동,"8170000",323.629000000000019,어정마을 서희삼정그린뷰아파트,,,1616.510999999999967,67.094707050069,8,8,10,4.5,390,476,1
"483","596","40515",4146310000000000000.000000000000000,37.269635090000001,127.148083000000000,경기도 용인시 기흥구 중동,"11470000",3223.762999999999920,스프링카운티자이아파트,,,2087.172000000000025,83.6879923639746,9,0,0,0,0,0,0
"498","618","50632",4146310000000000000.000000000000000,37.284900329999999,127.150222600000006,경기도 용인시 기흥구 동백동,"4180000",4.211000000000001,용인동백두산위브더제니스,,,0.000000000000000,0,0,0,0,0,0,0,0
"502","623","93621",4146310000000000000.000000000000000,37.283406540000001,127.142275100000006,경기도 용인시 기흥구 중동,"11120003",483.769000000000005,라온하우스오피스텔,,,0.000000000000000,0,0,0,0,0,0,0,0
"503","624","93661",4146310000000000000.000000000000000,37.285993560000001,127.142296900000005,경기도 용인시 기흥구 중동,"6650042",87.311999999999998,하우스타포레,,,0.000000000000000,0,0,0,0,0,0,0,0
"504","625","13480",4146510000000000000.000000000000000,37.319463030000001,127.100280400000003,경기도 용인시 수지구 풍덕천동,"11680002",164.770000000000010,진산마을삼성래미안6차아파트,,,819.030000000000086,83.8092734208338,10,13,7,14.5,343,729,1
"505","626","10108",4146310000000000000.000000000000000,37.302757000000000,127.112272800000000,경기도 용인시 기흥구 마북동,"5500004",373.932000000000016,연원마을현대아이파크아파트,,,2345.061999999999443,61.0310265381076,7,14,4,12.3,424,765,1
"506","627","12902",4146310000000000000.000000000000000,37.311429240000002,127.112496800000002,경기도 용인시 기흥구 보정동,"11620000",1976.856999999999971,행원마을동아솔레시티아파트,,,3395.041000000000167,252.740798349624,26,74,3,11.5,1701,3777,1
"507","628","742",4146310000000000000.000000000000000,37.309507539999998,127.097034300000004,경기도 용인시 기흥구 보정동,"11690000",344.432999999999993,솔뫼마을현대홈타운,,,2352.883000000000720,102.808175368901,11,14,16,11,382,753,1
"508","629","7437",4146310000000000000.000000000000000,37.304247650000001,127.107873200000000,경기도 용인시 기흥구 보정동,"11720000",230.097000000000008,연원마을 금호베스트빌,,,169.442000000000007,36.9642724504224,4,0,0,0,0,0,0
"509","630","12254",4146310000000000000.000000000000000,37.305074560000001,127.107981600000002,경기도 용인시 기흥구 보정동,"11770000",615.590000000000032,연원마을삼성명가타운아파트,,,1264.200000000000045,50.4524927992174,7,9,5,8.7,424,516,1
"512","633","8744",4146310000000000000.000000000000000,37.316473039999998,127.116377000000000,경기도 용인시 기흥구 보정동,"12580000",644.788000000000011,죽현마을 엘지자이,,,2211.910000000000764,56.1919558427479,7,10,3,15,238,553,1
"515","636","334",4146310000000000000.000000000000000,37.317817880000000,127.113644199999996,경기도 용인시 기흥구 보정동,"12670000",591.581000000000017,죽현마을 아이파크,,,5983.058999999999287,194.23566440746,23,30,10,8.5,1466,1550,1
"516","637","6025",4146310000000000000.000000000000000,37.318370950000002,127.110352800000001,경기도 용인시 기흥구 보정동,"12710000",134.891999999999996,죽현마을동원로얄듀크아파트,,,800.432999999999879,85.0035297668556,9,17,26,10.4,706,927,1
"517","638","14275",4146310000000000000.000000000000000,37.311698219999997,127.110491800000005,경기도 용인시 기흥구 보정동,"12820000",707.673999999999978,신촌마을 포스홈타운1단지,,,1372.038000000000011,114.005173982917,14,32,10,11.4,884,1654,1
"518","639","10207",4146310000000000000.000000000000000,37.312924860000003,127.110637299999993,경기도 용인시 기흥구 보정동,"12830000",1773.938000000000102,신촌마을 상록데시앙,,,1584.817999999999984,30.8033203242027,3,4,3,8,230,262,1
"519","640","1282",4146310000000000000.000000000000000,37.308499279999999,127.106285400000004,경기도 용인시 기흥구 보정동,"12910000",1309.625999999999976,죽전자이2차,,,1293.356999999999971,11.090651691683,1,7,0,7.6,275,435,1
"520","641","31593",4146310000000000000.000000000000000,37.307556810000001,127.106170899999995,경기도 용인시 기흥구 보정동,"12930000",30.402999999999999,죽전 일성트루엘,,,20.635000000000002,23.2528120966255,2,0,0,0,0,0,0
"521","642","16056",4146310000000000000.000000000000000,37.308740589999999,127.109079699999995,경기도 용인시 기흥구 보정동,"12980000",1077.472999999999956,신촌마을 포스홈타운2단지,,,1443.484999999999900,75.3519529848693,9,15,0,11.8,423,806,1
"522","643","15984",4146310000000000000.000000000000000,37.306547799999997,127.107477500000002,경기도 용인시 기흥구 보정동,"13930000",476.718000000000018,꿈에그린아파트,,,926.893999999999892,41.6987813564291,4,10,1,11,379,580,1
"523","644","19485",4146310000000000000.000000000000000,37.321605710000000,127.101425699999993,경기도 용인시 기흥구 보정동,"14010000",65.572999999999993,죽전역샬레파인비스타,,,16.649999999999999,6.97681681681682,1,2,3,7.9,155,187,1
"524","645","26113",4146310000000000000.000000000000000,37.314767900000000,127.101259700000000,경기도 용인시 기흥구 보정동,"3880000",44.691000000000003,경성아트빌,,,0.000000000000000,0,0,0,0,0,0,0,0
"525","646","32418",4146310000000000000.000000000000000,37.312686839999998,127.099696899999998,경기도 용인시 기흥구 보정동,"4160001",6.506000000000000,명훈빌라트,,,6.506000000000000,4,1,0,0,0,0,0,0
"526","647","10526",4146310000000000000.000000000000000,37.303968759999997,127.109675100000004,경기도 용인시 기흥구 보정동,"6940000",501.824000000000012,연원마을성원상떼빌아파트,,,3436.672999999999774,104.167009939441,11,21,17,7.6,691,1123,1
"540","662","7619",4146310000000000000.000000000000000,37.323056020000003,127.109376800000007,경기도 용인시 기흥구 보정동,"11790000",86.257000000000005,죽전 신세계 쉐덴,,,11.856999999999999,9.27958168170701,1,0,0,0,0,0,0
"541","663","63779",4146310000000000000.000000000000000,37.320750850000003,127.111221499999999,경기도 용인시 기흥구 보정동,"11970003",68.025999999999996,죽전 신세계 쉐덴,,,0.000000000000000,0,0,0,0,0,0,0,0
"544","666","52422",4146310000000000000.000000000000000,37.318496750000001,127.122290100000001,경기도 용인시 기흥구 보정동,"12260000",18.116000000000000,아리에띠 캐슬 테라스& 가든,,,0.000000000000000,0,0,0,0,0,0,0,0
"545","667","27653",4146310000000000000.000000000000000,37.317499150000003,127.122499800000000,경기도 용인시 기흥구 보정동,"12290000",41.558000000000000,죽전마을스타클래스3차,,,1727.675000000000182,24.3484317014895,3,0,0,0,0,0,0
"546","668","72460",4146310000000000000.000000000000000,37.319118799999998,127.120338399999994,경기도 용인시 기흥구 보정동,"12360000",26.390999999999998,죽전 벨라팰리스 타운 하우스,,,22.338999999999999,6.44142530999597,1,0,0,0,0,0,0
"549","671","37562",4146310000000000000.000000000000000,37.318922499999999,127.119261300000005,경기도 용인시 기흥구 보정동,"12420000",231.379999999999995,죽전 힐스테이트 타운하우스,,,227.328000000000031,18,2,0,0,0,0,0,0
"550","672","34515",4146310000000000000.000000000000000,37.319782310000001,127.108980599999995,경기도 용인시 기흥구 보정동,"12610001",294.447999999999979,휴먼타워,,,0.000000000000000,0,0,0,0,0,0,0,0
"551","673","32853",4146310000000000000.000000000000000,37.319836719999998,127.114318200000000,경기도 용인시 기흥구 보정동,"12660001",1881.609999999999900,리베로3,,,10.701000000000001,5,1,0,0,0,0,0,0
"552","675","27763",4146310000000000000.000000000000000,37.307159970000001,127.113187400000001,경기도 용인시 기흥구 보정동,"13050000",79.126000000000005,용인 죽전 비스하임,,,4.996000000000000,3,1,0,0,0,0,0,0
"553","676","37559",4146310000000000000.000000000000000,37.306209879999997,127.113828400000003,경기도 용인시 기흥구 보정동,"13070000",932.072000000000003,신촌마을 죽전스타클래스타운하우스,,,858.164999999999964,23.587938741044,2,0,0,0,0,0,0
"554","677","48708",4146310000000000000.000000000000000,37.305146899999997,127.115104299999999,경기도 용인시 기흥구 보정동,"13080000",436.889999999999986,죽전 1차 힐데스하임,,,322.951999999999998,25.6141722152373,3,0,0,0,0,0,0
"555","678","31461",4146310000000000000.000000000000000,37.305691920000001,127.113939400000007,경기도 용인시 기흥구 보정동,"13120000",867.383000000000038,신촌마을 죽전스타클래스 타운하우스 4블럭,,,0.000000000000000,0,0,0,0,0,0,0,0
"556","679","27709",4146310000000000000.000000000000000,37.306197179999998,127.112903000000003,경기도 용인시 기흥구 보정동,"13130000",8.218000000000000,신촌마을 죽전스타클래스 타운하우스 5블럭,,,0.000000000000000,0,0,0,0,0,0,0,0
